2015-06-11,82.309998
2015-06-10,80.830002
2015-06-09,80.599998
2015-06-08,81.82
2015-06-05,81.870003
2015-06-04,82.139999
2015-06-03,81.349998
2015-06-02,79.760002
2015-06-01,79.300003
2015-05-29,79.949997
2015-05-28,80.25
2015-05-27,79.599998
2015-05-26,80.43
2015-05-22,80.349998
2015-05-21,80.190002
2015-05-20,80.470001
2015-05-19,81.25
