2016-05-17,94.550003
2016-05-16,92.389999
2016-05-13,90.00
2016-05-12,92.720001
2016-05-11,93.480003
2016-05-10,93.330002
2016-05-09,93.00
2016-05-06,93.370003
2016-05-05,94.00
2016-05-04,95.199997
2016-05-03,94.199997
2016-05-02,93.970001
2016-04-29,93.989998
2016-04-28,97.610001
2016-04-27,96.00
2016-04-26,103.910004
2016-04-25,105.00
2016-04-22,105.010002
2016-04-21,106.93
2016-04-20,106.639999
2016-04-19,107.879997
2016-04-18,108.889999
2016-04-15,112.110001
2016-04-14,111.620003
2016-04-13,110.800003
2016-04-12,109.339996
2016-04-11,108.970001
2016-04-08,108.910004
2016-04-07,109.949997
2016-04-06,110.230003
2016-04-05,109.510002
2016-04-04,110.419998
2016-04-01,108.779999
2016-03-31,109.720001
2016-03-30,108.650002
2016-03-29,104.889999
2016-03-28,106.00
2016-03-24,105.470001
2016-03-23,106.480003
2016-03-22,105.25
2016-03-21,105.93
2016-03-18,106.339996
2016-03-17,105.519997
2016-03-16,104.610001
2016-03-15,103.959999
2016-03-14,101.910004
2016-03-11,102.239998
2016-03-10,101.410004
2016-03-09,101.309998
2016-03-08,100.779999
2016-03-07,102.389999
2016-03-04,102.370003
2016-03-03,100.580002
2016-03-02,100.510002
2016-03-01,97.650002
2016-02-29,96.860001
2016-02-26,97.199997
2016-02-25,96.050003
2016-02-24,93.980003
2016-02-23,96.400002
2016-02-22,96.309998
2016-02-19,96.00
2016-02-18,98.839996
2016-02-17,96.669998
2016-02-16,95.019997
2016-02-12,94.190002
2016-02-11,93.790001
2016-02-10,95.919998
2016-02-09,94.290001
2016-02-08,93.129997
2016-02-05,96.519997
2016-02-04,95.860001
2016-02-03,95.00
2016-02-02,95.419998
2016-02-01,96.470001
2016-01-29,94.790001
2016-01-28,93.790001
2016-01-27,96.040001
2016-01-26,99.93
2016-01-25,101.519997
2016-01-22,98.629997
2016-01-21,97.059998
2016-01-20,95.099998
2016-01-19,98.410004
2016-01-15,96.199997
2016-01-14,97.959999
2016-01-13,100.32
2016-01-12,100.550003
2016-01-11,98.970001
2016-01-08,98.550003
2016-01-07,98.68
2016-01-06,100.559998
2016-01-05,105.75
2016-01-04,102.610001
2015-12-31,107.010002
2015-12-30,108.580002
2015-12-29,106.959999
2015-12-28,107.589996
2015-12-24,109.00
2015-12-23,107.269997
2015-12-22,107.400002
2015-12-21,107.279999
2015-12-18,108.910004
2015-12-17,112.019997
2015-12-16,111.07
2015-12-15,111.940002
2015-12-14,112.18
2015-12-11,115.190002
2015-12-10,116.040001
2015-12-09,117.639999
2015-12-08,117.519997
2015-12-07,118.980003
2015-12-04,115.290001
2015-12-03,116.550003
2015-12-02,117.339996
2015-12-01,118.75
2015-11-30,117.989998
